fullSuiteName,suitContractType,suitBlockchain,suitProtocol,suitAddress,suitSymbol,suitLabel,fullMonitorName,monitorType,monitorRiskID,monitorContractType,monitorBlockchain,monitorProtocol,monitorAddress,monitorSymbol,monitorLabel,monitorAlertChannels,monitorDescription,monitorLink,monitor,Client
[VAULT] gnosis StakewiseV3 0x4b4406Ed8659D03423490D8b62a1639206dA0A7a GenesisVault,[VAULT],gnosis,StakewiseV3,0x4b4406Ed8659D03423490D8b62a1639206dA0A7a,,GenesisVault,[18] [VAULT] GnosisChain Balancer 0xBA12222222228d8Ba445958a75a0704d566BF2C8 osGNO/GNO osGNOabove60,poolCompositionProtocolRatio,[18],[VAULT],GnosisChain,Balancer,0xBA12222222228d8Ba445958a75a0704d566BF2C8,osGNO/GNO,osGNOabove60,"['GnosisDAO Monitoring', 'Balancer monitoring', 'treasury-safedao-monitoring']",On Gnosis: when 0xf4..d1a0 value is above 60% of Balancer pool 0x32..00b0 TVL,https://app.hypernative.xyz/custom-agents?agentId=11401,Custom Agent,GnosisDAO
[VAULT] gnosis StakewiseV3 0x4b4406Ed8659D03423490D8b62a1639206dA0A7a GenesisVault,[VAULT],gnosis,StakewiseV3,0x4b4406Ed8659D03423490D8b62a1639206dA0A7a,,GenesisVault,[4] [MULTISIG] GnosisChain StakewiseV3 0x8737f638E9af54e89ed9E1234dbC68B115CD169e StakewiseV3Admin changeFunctions,genericFCD,[4],[MULTISIG],GnosisChain,StakewiseV3,0x8737f638E9af54e89ed9E1234dbC68B115CD169e,StakewiseV3Admin,changeFunctions,"['treasury-safedao-monitoring', 'GnosisDAO Monitoring', 'Balancer monitoring']","On Gnosis: when function is one of addOwnerWithThreshold(address owner, uint256 _threshold), changeThreshold(uint256 _threshold), enableModule(address module), execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures), removeOwner(address prevOwner, address owner, uint256 _threshold), setGuard(address guard), swapOwner(address prevOwner, address oldOwner, address newOwner) (based on ABI of 0x87..169e) is called
and address trace_to is 0x87..169e",https://app.hypernative.xyz/custom-agents?agentId=11419,Custom Agent,SafeDAO
[TOKEN] ethereum 0x4d5F47FA6A74757f35C14fD3a6Ef8E3C9BC514E8 aEthWETH,[TOKEN],ethereum,,0x4d5F47FA6A74757f35C14fD3a6Ef8E3C9BC514E8,aEthWETH,,[10] [PROTOCOL] Ethereum Chainlink,Watchlist,[10],[PROTOCOL],Ethereum,Chainlink,,,Chainlink,['ENS monitoring'],,https://app.hypernative.xyz/watchlist/11662,Watchlist,ENS
[TOKEN] ethereum 0x4d5F47FA6A74757f35C14fD3a6Ef8E3C9BC514E8 aEthWETH,[TOKEN],ethereum,,0x4d5F47FA6A74757f35C14fD3a6Ef8E3C9BC514E8,aEthWETH,,[10] [PROTOCOL] Ethereum AaveV3,Watchlist,[10],[PROTOCOL],Ethereum,AaveV3,,,AaveV3,['ENS monitoring'],,https://app.hypernative.xyz/watchlist/12837,Watchlist,ENS
[TOKEN] ethereum 0x4d5F47FA6A74757f35C14fD3a6Ef8E3C9BC514E8 aEthWETH,[TOKEN],ethereum,,0x4d5F47FA6A74757f35C14fD3a6Ef8E3C9BC514E8,aEthWETH,,[29] [ORACLE] Ethereum Lido 0x5f4eC3Df9cbd43714FE2740f5E3616155c5b8419 ETH/USD notChanged,genericNodeQuery,[29],[ORACLE],Ethereum,Lido,0x5f4eC3Df9cbd43714FE2740f5E3616155c5b8419,ETH/USD,notChanged,"['Balancer monitoring', 'ENS monitoring']","On Ethereum: when Chainlink: ETH/USD Price Feed: latestRoundData().updatedAt not changed in less than 80 minutes.
Sample every 1 blocks",https://app.hypernative.xyz/custom-agents?agentId=6789,Custom Agent,Balancer
[TOKEN] ethereum 0x4d5F47FA6A74757f35C14fD3a6Ef8E3C9BC514E8 aEthWETH,[TOKEN],ethereum,,0x4d5F47FA6A74757f35C14fD3a6Ef8E3C9BC514E8,aEthWETH,,[4] [OTHER] Ethereum AaveV3 0xc2aaCf6553D20d1e9d78E365AAba8032af9c85b0 ACLManager anyfunctioncalled,genericFCD,[4],[OTHER],Ethereum,AaveV3,0xc2aaCf6553D20d1e9d78E365AAba8032af9c85b0,ACLManager,anyfunctioncalled,['ENS monitoring'],"On Ethereum: when function any() (based on ABI of Aave: ACL Manager V3) is called
and address tx_to is 0xc2..85b0",https://app.hypernative.xyz/custom-agents?agentId=11474,Custom Agent,ENS
[TOKEN] ethereum 0x4d5F47FA6A74757f35C14fD3a6Ef8E3C9BC514E8 aEthWETH,[TOKEN],ethereum,,0x4d5F47FA6A74757f35C14fD3a6Ef8E3C9BC514E8,aEthWETH,,[4] [OTHER] Ethereum AaveV3 0x9AEE0B04504CeF83A65AC3f0e838D0593BCb2BC7 govContract UpgradeFunctionsCalled,genericFCD,[4],[OTHER],Ethereum,AaveV3,0x9AEE0B04504CeF83A65AC3f0e838D0593BCb2BC7,govContract,UpgradeFunctionsCalled,['ENS action'],"On Ethereum: when function is one of changeAdmin(address newAdmin), upgradeTo(address newImplementation), upgradeToAndCall(address newImplementation, bytes data), setPowerStrategy(address powerStrategy), transferOwnership(address newOwner), updateGuardian(address newGuardian) (based on ABI of 0x9a..2bc7) is called
and address trace_to is 0x9a..2bc7",https://app.hypernative.xyz/custom-agents?agentId=11536,Custom Agent,ENS
[TOKEN] ethereum 0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f GHO,[TOKEN],ethereum,,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,GHO,,[10] [PROTOCOL] Ethereum GHO,Watchlist,[10],[PROTOCOL],Ethereum,GHO,,,GHO,"['Balancer monitoring', 'treasury-aave-monitoring']",,https://app.hypernative.xyz/watchlist/12315,Watchlist,Balancer
[TOKEN] ethereum 0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f GHO,[TOKEN],ethereum,,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,GHO,,[9] [PROTOCOL] Ethereum GHO,Watchlist,[9],[PROTOCOL],Ethereum,GHO,,,GHO,"['treasury-aave-monitoring', 'Balancer monitoring']",,https://app.hypernative.xyz/watchlist/12314,Watchlist,Aave
[TOKEN] ethereum 0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f GHO,[TOKEN],ethereum,,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,GHO,,[16] [POOL] Ethereum Curve 0xCA0253A98D16e9C1e3614caFDA19318EE69772D0 sdCRV/CRV,genericNodeQuery,[16],[POOL],Ethereum,Curve,0xCA0253A98D16e9C1e3614caFDA19318EE69772D0,sdCRV/CRV,,['treasury-aave-monitoring'],"On Ethereum: when Curve.fi Factory Plain Pool: sdCRV...(sdCRVlp-f): last_price().uint256 less than 920000000000000000.
Sample every 1 blocks",https://app.hypernative.xyz/custom-agents?agentId=6938,Custom Agent,Aave
[TOKEN] ethereum 0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f GHO,[TOKEN],ethereum,,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,GHO,,[16] [TOKEN] Ethereum 0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f GHO price2,depeggingAgent,[16],[TOKEN],Ethereum,,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,GHO,price2,"['Balancer monitoring', 'treasury-aave-monitoring']",On Ethereum: when the price of GHO is 2% below the price of USD (from Chainlink),https://app.hypernative.xyz/custom-agents?agentId=6782,Custom Agent,Balancer
[TOKEN] ethereum 0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f GHO,[TOKEN],ethereum,,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,GHO,,[13] [OTHER] Ethereum GHO 0x1a88Df1cFe15Af22B3c4c783D4e6F7F9e0C1885d OutflowSafetyModuleGHO OutflowDecr10Percent,addressBalanceChanged,[13],[OTHER],Ethereum,GHO,0x1a88Df1cFe15Af22B3c4c783D4e6F7F9e0C1885d,OutflowSafetyModuleGHO,OutflowDecr10Percent,"['treasury-aave-monitoring', 'Balancer monitoring']",On Ethereum: when the amount of GHO: GHO Token in 0x1a..885d decreased by 10% in less than 1 hour,https://app.hypernative.xyz/custom-agents?agentId=8806,Custom Agent,Aave
[TOKEN] ethereum 0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f GHO,[TOKEN],ethereum,,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,GHO,,[13] [POOL] Ethereum Curve 0x670a72e6d22b0956c0d2573288f82dcc5d6e3a61 GHOUSDe decreaseBy100000,addressBalanceChanged,[13],[POOL],Ethereum,Curve,0x670a72e6d22b0956c0d2573288f82dcc5d6e3a61,GHOUSDe,decreaseBy100000,"['treasury-aave-monitoring', 'Balancer monitoring']","On Ethereum: when the amount of GHO: GHO Token in GHOTHENA (GHOUSDe) decreased by 1,000,000 GHO: GHO Token in less than 10 minutes",https://app.hypernative.xyz/custom-agents?agentId=8604,Custom Agent,Aave
[POOL] ethereum curve 0x94b17476a93b3262d87b9a326965d1e91f9c13e7 OETH/WETHlp,[POOL],ethereum,curve,0x94b17476a93b3262d87b9a326965d1e91f9c13e7,,OETH/WETHlp,[22] [TOKEN] ethereum curve 0x94b17476a93b3262d87b9a326965d1e91f9c13e7 OETH/WETHholders,poolTopHolders,[22],[TOKEN],ethereum,,curve,0x94b17476a93b3262d87b9a326965d1e91f9c13e7,OETH/WETHholders,"['kpk monitoring', 'Balancer monitoring', 'ENS monitoring']",On Ethereum: for Curve.fi Factory Pool: OETH (OETHCRV-f) -  when any address crosses (above or below) 30%,https://app.hypernative.xyz/custom-agents?agentId=18729,Custom Agent,kpk
[POOL] ethereum curve 0x94b17476a93b3262d87b9a326965d1e91f9c13e7 OETH/WETHlp,[POOL],ethereum,curve,0x94b17476a93b3262d87b9a326965d1e91f9c13e7,,OETH/WETHlp,[42] [POOL] ethereum curve xxx OETH/WETHlpmint,addressTransferActivityV2,[42],[POOL],ethereum,curve,xxx,OETH/WETHlpmint,,['Balancer monitoring'],"On Ethereum: when Null: 0x000...000 sent to any address , value greater-than-equal to 10,000,000 in Curve.fi Factory Pool: OETH (OETHCRV-f) in a single transaction",https://app.hypernative.xyz/custom-agents?agentId=18731,Custom Agent,Balancer
[VAULT] ethereum 0x4AbE155C97009e388E0493fe1516F636e0F3a390 alphakpkfund,[VAULT],ethereum,0x4AbE155C97009e388E0493fe1516F636e0F3a390,alphakpkfund,,,[100] [VAULT] ethereum 0x4AbE155C97009e388E0493fe1516F636e0F3a390 kpkUSDAlphaFund redeemAndDeposit,genericFCD,[100],[VAULT],ethereum,0x4AbE155C97009e388E0493fe1516F636e0F3a390,kpkUSDAlphaFund,redeemAndDeposit,,['alpha-subscription'],"On Ethereum: when function is one of requestDeposit(uint256 assets, (int256 nav, uint256 supply), address beneficiary), requestRedeem(uint256 shares, (int256 nav, uint256 supply), address beneficiary) (based on ABI of 0x4a..a390) is called
and address trace_to is 0x4a..a390",https://app.hypernative.xyz/custom-agents?agentId=18901,Custom Agent,None
[VAULT] ethereum 0x4AbE155C97009e388E0493fe1516F636e0F3a390 alphakpkfund,[VAULT],ethereum,0x4AbE155C97009e388E0493fe1516F636e0F3a390,alphakpkfund,,,[100] [VAULT] ethereum 0x4AbE155C97009e388E0493fe1516F636e0F3a390 kpkUSDAlphaFund redeemAndDepositEvents,genericEventDetection,[100],[VAULT],ethereum,0x4AbE155C97009e388E0493fe1516F636e0F3a390,kpkUSDAlphaFund,redeemAndDepositEvents,,['alpha-subscription'],"On Ethereum: when event is one of DepositRequest(indexed address beneficiary, uint256 requestId, indexed address requester, uint256 assetsToDeposit, uint256 sharesToIssue, uint256 priceImpactMargin, uint64 ttl, int256 nav, uint256 supply), RedeemRequest(indexed address beneficiary, uint256 requestId, indexed address requester, uint256 assets, uint256 shares, uint64 ttl, int256 nav, uint256 supply) (based on ABI of 0x4a..a390) is emitted
and address emitting_contract is 0x4a..a390",https://app.hypernative.xyz/custom-agents?agentId=18902,Custom Agent,None
[POOL] ethereum curve 0xba3436fd341f2c8a928452db3c5a3670d1d5cc73 EURA/EURC,[POOL],ethereum,curve,0xba3436fd341f2c8a928452db3c5a3670d1d5cc73,,EURA/EURC,[41] [VAULT] Ethereum Curve 0xba3436fd341f2c8a928452db3c5a3670d1d5cc73 EURA decrstETH25,addressBalanceChanged,[41],[VAULT],Ethereum,Curve,0xba3436fd341f2c8a928452db3c5a3670d1d5cc73,EURA,decrstETH25,['Cow action'],On Ethereum: when the amount of Angle Protocol: agEUR in Curve.fi Factory Plain Pool: agEUR...(agEUREURO...) decreased by 25% in less than 1 hour,https://app.hypernative.xyz/custom-agents?agentId=22370,Custom Agent,Cow
[POOL] ethereum curve 0xba3436fd341f2c8a928452db3c5a3670d1d5cc73 EURA/EURC,[POOL],ethereum,curve,0xba3436fd341f2c8a928452db3c5a3670d1d5cc73,,EURA/EURC,[41] [VAULT] Ethereum Curve 0xba3436fd341f2c8a928452db3c5a3670d1d5cc73 EURC decrstETH25,addressBalanceChanged,[41],[VAULT],Ethereum,Curve,0xba3436fd341f2c8a928452db3c5a3670d1d5cc73,EURC,decrstETH25,['Cow action'],On Ethereum: when the amount of Euro Coin (EUROC) in Curve.fi Factory Plain Pool: agEUR...(agEUREURO...) decreased by 25% in less than 1 hour,https://app.hypernative.xyz/custom-agents?agentId=22371,Custom Agent,Cow
[POOL] ethereum pendle 0x09fa04aac9c6d1c6131352ee950cd67ecc6d4fb9 wstUSR,[POOL],ethereum,pendle,0x09fa04aac9c6d1c6131352ee950cd67ecc6d4fb9,,wstUSR,[42] [TOKEN] ethereum 0x09fa04aac9c6d1c6131352ee950cd67ecc6d4fb9  wstUSR withdraw1Mln,genericEventDetection,[42],[TOKEN],ethereum,,0x09fa04aac9c6d1c6131352ee950cd67ecc6d4fb9,,wstUSR,['Cow monitoring'],"On Ethereum: when event is RemoveLiquiditySinglePt(indexed address caller, indexed address market, indexed address receiver, uint256 netLpToRemove, uint256 netPtOut) (based on ABI of Pendle: RouterV4) is emitted
and address emitting_contract is 0x88..f946
and uint256 netPtOut greater than 380793377651841059910000000000000000000000",https://app.hypernative.xyz/custom-agents?agentId=23460,Custom Agent,Cow
